niva,omrade,matchort,namn,namn_fold,parti,parti_abbr,organ,roll,roll_kategori,sida
kommun,Söderköping,Söderköping,Ulric Nilsson,ulric nilsson,Centerpartiet,C,Kommunstyrelsen,Andre vice ordförande,ledning,opposition (trol.)
kommun,Söderköping,Söderköping,Bengt Svensson,bengt svensson,Moderaterna,M,Socialnämnden,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Söderköping,Söderköping,Bengt Svensson,bengt svensson,Moderaterna,M,Socialnämndens individutskott,Förste vice ordförande,omsorg/vård,styre (trol.)
kommun,Söderköping,Söderköping,Emmeli Pernu,emmeli pernu,Sverigedemokraterna,SD,Socialnämnden,Andre vice ordförande,omsorg/vård,opposition (trol.)
kommun,Söderköping,Söderköping,Evelina Nilsson,evelina nilsson,Kristdemokraterna,KD,Socialnämnden,Ordförande,omsorg/vård,styre (trol.)
kommun,Söderköping,Söderköping,Evelina Nilsson,evelina nilsson,Kristdemokraterna,KD,Socialnämndens individutskott,Ordförande,omsorg/vård,styre (trol.)
kommun,Söderköping,Söderköping,Anders Bevemyr,anders bevemyr,Söderköpingsinitiativet,Söderköpingsinitiativet,Barn- och utbildningsnämnden,Ordförande,utbildning,styre (trol.)
kommun,Söderköping,Söderköping,Caroline Gustavsson,caroline gustavsson,Centerpartiet,C,Barn- och utbildningsnämnden,Andre vice ordförande,utbildning,opposition (trol.)
kommun,Söderköping,Söderköping,Michael Danielsson,michael danielsson,Moderaterna,M,Barn- och utbildningsnämnden,Förste vice ordförande,utbildning,styre (trol.)
kommun,Södertälje,Södertälje,Alexander Rosenberg,alexander rosenberg,Moderaterna,M,Kommunstyrelsen,1:e vice ordförande,ledning,styre (trol.)
kommun,Södertälje,Södertälje,Andreas Birgersson,andreas birgersson,Sverigedemokraterna,SD,Kommunstyrelsen,2:e vice ordförande,ledning,opposition (trol.)
kommun,Södertälje,Södertälje,Boel Godner,boel godner,Socialdemokraterna,S,Kommunstyrelsen,ordförande,ledning,styre (trol.)
kommun,Södertälje,Södertälje,Anna-Tuulia Syrjänen,anna-tuulia syrjanen,Kristdemokraterna,KD,Äldreomsorgsnämnden,2:e vice ordförande,omsorg/vård,opposition (trol.)
kommun,Södertälje,Södertälje,Izla Markous,izla markous,Moderaterna,M,Omsorgsnämnden,ordförande,omsorg/vård,styre (trol.)
kommun,Södertälje,Södertälje,Izla Markous,izla markous,Moderaterna,M,Äldreomsorgsnämnden,1:e vice ordförande,omsorg/vård,styre (trol.)
