valtyp,omrade,parti,ordning,namn
RD,Västra Götalands läns västra,V,20,Ann-Britt Johansson
RD,Västra Götalands läns östra,C,1,Elisabeth Thand Ringqvist
RD,Västra Götalands läns östra,C,2,Rickard Nordin
RD,Västra Götalands läns östra,C,3,Ulrika Heie
RD,Västra Götalands läns östra,C,4,Martin Ådahl
RD,Västra Götalands läns östra,C,5,Madelaine Jakobsson
RD,Västra Götalands läns östra,C,6,Kerstin Lundgren
RD,Västra Götalands läns östra,C,7,Muharrem Demirok
RD,Västra Götalands läns östra,C,8,Stina Larsson
RD,Västra Götalands läns östra,C,9,Anders Ådahl
RD,Västra Götalands läns östra,C,10,Catarina Deremar
RD,Västra Götalands läns östra,C,11,Emma Brihall
RD,Västra Götalands läns östra,C,12,Christofer Bergenblock
RD,Västra Götalands läns östra,C,13,Birte Sandberg
RD,Västra Götalands läns östra,C,14,Helena Vilhelmsson
RD,Västra Götalands läns östra,C,15,Niels Paarup-Petersen
RD,Västra Götalands läns östra,C,16,Magnus Haara
RD,Västra Götalands läns östra,C,17,Ulrika Liljeberg
RD,Västra Götalands läns östra,C,18,Caroline Schmidt
RD,Västra Götalands läns östra,C,19,Daniel Bäckström
RD,Västra Götalands läns östra,C,20,Martina Johansson
RD,Västra Götalands läns östra,C,21,Kristina Jonäng
RD,Västra Götalands läns östra,C,22,Anders Wigelsbo
RD,Västra Götalands läns östra,C,23,Amalie Levring Waara
RD,Västra Götalands läns östra,C,24,Anne-Li Sjölund
RD,Västra Götalands läns östra,C,25,Emmy Ahlstedt
RD,Västra Götalands läns östra,C,26,Mikael Larsson
RD,Västra Götalands läns östra,C,27,Mattias Andersson
RD,Västra Götalands läns östra,C,28,Kevin Ny
RD,Västra Götalands läns östra,C,29,Hanna Mattsson Wagenius
RD,Västra Götalands läns östra,C,30,Lars Thomsson
RD,Västra Götalands läns östra,C,31,Anna Lasses
RD,Västra Götalands läns östra,C,32,Rasmus Elfström
RD,Västra Götalands läns östra,C,33,Svante Linusson
RD,Västra Götalands läns östra,C,34,Birgitta Ohlsson
RD,Västra Götalands läns östra,C,35,Emmyly Bönfors Jansson
RD,Västra Götalands läns östra,C,36,Maria Persdotter
RD,Västra Götalands läns östra,C,37,Annette Linander
RD,Västra Götalands läns östra,C,38,Aida Karimli
RD,Västra Götalands läns östra,C,39,Nora Karlsson
RD,Västra Götalands läns östra,C,40,Anders Karlsson
RD,Västra Götalands läns östra,C,41,Jenny Håkansson
RD,Västra Götalands läns östra,C,42,Viktoria Österling
RD,Västra Götalands läns östra,C,43,Jimmy Nordengren
