kommunkod,valar,parti,andel
1471,2022,KD,5.8
1471,1985,MP,0.5
1471,1988,MP,2.4
1471,1991,MP,2.5
1471,1994,MP,4.5
1471,1998,MP,3.7
1471,2002,MP,4.1
1471,2006,MP,4.3
1471,2010,MP,5.1
1471,2014,MP,4.0
1471,2018,MP,3.5
1471,2022,MP,2.3
1471,1973,S,34.7
1471,1976,S,36.0
1471,1979,S,36.6
1471,1982,S,40.1
1471,1985,S,39.0
1471,1988,S,40.1
1471,1991,S,33.2
1471,1994,S,38.7
1471,1998,S,32.3
1471,2002,S,34.3
1471,2006,S,35.9
1471,2010,S,34.9
1471,2014,S,31.2
1471,2018,S,26.1
1471,2022,S,29.2
1471,1973,V,3.8
1471,1976,V,3.0
1471,1979,V,4.3
1471,1982,V,2.9
1471,1985,V,3.4
1471,1988,V,2.9
1471,1991,V,3.2
1471,1994,V,4.9
1471,1998,V,7.9
1471,2002,V,5.9
1471,2006,V,2.6
1471,2010,V,4.3
1471,2014,V,6.8
1471,2018,V,6.7
1471,2022,V,6.9
1471,2002,SD,0.0
1471,2006,SD,1.5
1471,2010,SD,2.6
1471,2014,SD,6.8
1471,2018,SD,11.3
1471,2022,SD,14.7
1471,1973,ÖVRIGA,0.1
1471,1979,ÖVRIGA,0.2
1471,1982,ÖVRIGA,0.6
1471,1985,ÖVRIGA,0.0
1471,1988,ÖVRIGA,0.0
1471,1991,ÖVRIGA,3.7
1471,1994,ÖVRIGA,7.1
1471,1998,ÖVRIGA,8.9
1471,2002,ÖVRIGA,6.4
1471,2006,ÖVRIGA,5.4
1471,2010,ÖVRIGA,11.8
1471,2014,ÖVRIGA,16.3
1471,2018,ÖVRIGA,12.1
1471,2022,ÖVRIGA,14.7
1472,1973,M,8.4
1472,1976,M,9.4
1472,1979,M,13.4
1472,1982,M,14.9
1472,1985,M,13.0
1472,1988,M,10.6
1472,1991,M,15.2
1472,1994,M,11.6
1472,1998,M,12.9
1472,2002,M,11.4
1472,2006,M,15.9
1472,2010,M,15.5
1472,2014,M,11.6
1472,2018,M,15.4
1472,2022,M,16.6
1472,1973,C,28.5
1472,1976,C,29.8
1472,1979,C,22.4
1472,1982,C,19.3
1472,1985,C,13.6
1472,1988,C,14.4
1472,1991,C,11.8
1472,1994,C,11.7
1472,1998,C,9.3
1472,2002,C,9.0
1472,2006,C,10.6
1472,2010,C,8.8
1472,2014,C,9.0
1472,2018,C,9.1
1472,2022,C,7.6
1472,1973,L,15.7
1472,1976,L,15.9
1472,1979,L,17.1
1472,1982,L,13.6
1472,1985,L,25.0
1472,1988,L,24.7
1472,1991,L,24.4
1472,1994,L,25.6
1472,1998,L,20.6
1472,2002,L,25.5
1472,2006,L,22.6
1472,2010,L,20.3
1472,2014,L,14.8
1472,2018,L,11.4
1472,2022,L,7.1
1472,1973,KD,4.8
1472,1976,KD,3.9
1472,1979,KD,4.2
1472,1982,KD,4.7
1472,1985,KD,3.6
1472,1988,KD,4.6
1472,1991,KD,9.0
1472,1994,KD,6.1
1472,1998,KD,11.7
1472,2002,KD,11.8
1472,2006,KD,9.1
1472,2010,KD,10.9
1472,2014,KD,8.3
1472,2018,KD,9.1
1472,2022,KD,8.8
1472,1985,MP,1.8
1472,1988,MP,4.2
1472,1991,MP,2.1
1472,1994,MP,1.0
1472,1998,MP,0.8
1472,2002,MP,0.7
1472,2006,MP,0.6
1472,2010,MP,1.4
1472,2014,MP,3.9
1472,2018,MP,0.9
1472,2022,MP,1.7
1472,1973,S,39.7
1472,1976,S,37.8
1472,1979,S,38.5
1472,1982,S,43.3
1472,1985,S,42.5
1472,1988,S,41.3
1472,1991,S,34.6
1472,1994,S,41.4
1472,1998,S,36.1
1472,2002,S,36.6
1472,2006,S,36.8
1472,2010,S,35.9
1472,2014,S,38.3
1472,2018,S,31.7
1472,2022,S,31.4
1472,1973,V,2.9
1472,1976,V,3.1
1472,1979,V,4.3
1472,1982,V,3.7
1472,1985,V,0.4
1472,1988,V,0.3
1472,1991,V,0.4
1472,1994,V,0.6
1472,1998,V,8.4
1472,2002,V,4.6
1472,2006,V,2.6
1472,2010,V,3.5
1472,2014,V,3.1
1472,2018,V,4.0
1472,2022,V,3.5
1472,2002,SD,0.0
1472,2006,SD,1.6
1472,2010,SD,3.8
1472,2014,SD,10.8
1472,2018,SD,18.3
1472,2022,SD,23.0
1472,1973,ÖVRIGA,0.0
1472,1976,ÖVRIGA,0.1
1472,1979,ÖVRIGA,0.1
1472,1982,ÖVRIGA,0.6
1472,1985,ÖVRIGA,0.0
1472,1988,ÖVRIGA,0.0
1472,1991,ÖVRIGA,2.4
1472,1994,ÖVRIGA,2.0
1472,1998,ÖVRIGA,0.1
1472,2002,ÖVRIGA,0.4
1472,2006,ÖVRIGA,0.1
1472,2010,ÖVRIGA,0.1
1472,2014,ÖVRIGA,0.2
1472,2018,ÖVRIGA,0.2
1472,2022,ÖVRIGA,0.4
1473,1973,M,13.9
1473,1976,M,15.8
1473,1979,M,17.3
1473,1982,M,19.2
1473,1985,M,18.8
1473,1988,M,16.3
1473,1991,M,20.1
1473,1994,M,20.7
1473,1998,M,19.5
1473,2002,M,18.0
1473,2006,M,24.7
1473,2010,M,23.9
1473,2014,M,22.6
1473,2018,M,28.3
1473,2022,M,27.8
1473,1973,C,39.4
1473,1976,C,39.5
1473,1979,C,35.6
1473,1982,C,32.0
1473,1985,C,30.0
1473,1988,C,30.4
1473,1991,C,26.6
1473,1994,C,23.5
1473,1998,C,23.9
1473,2002,C,24.8
1473,2006,C,20.2
1473,2010,C,21.0
1473,2014,C,19.3
1473,2018,C,16.3
1473,2022,C,13.2
1473,1973,L,8.8
1473,1976,L,7.5
1473,1979,L,7.0
1473,1982,L,4.2
1473,1985,L,7.7
1473,1988,L,6.7
1473,1991,L,4.7
1473,1994,L,3.1
1473,1998,L,3.2
1473,2002,L,5.5
1473,2006,L,3.9
1473,2010,L,3.8
1473,2014,L,2.7
1473,2018,L,3.6
1473,2022,L,2.6
1473,1973,KD,2.1
1473,1976,KD,1.7
1473,1979,KD,1.7
1473,1982,KD,2.3
1473,1985,KD,2.3
1473,1988,KD,3.2
1473,1991,KD,6.4
1473,1994,KD,3.8
1473,1998,KD,7.2
1473,2002,KD,6.7
1473,2006,KD,3.5
1473,2010,KD,1.0
1473,2014,KD,0.8
1473,2018,KD,1.5
1473,2022,KD,1.8
1473,1985,MP,0.6
1473,1988,MP,2.2
1473,1991,MP,1.9
1473,1994,MP,2.2
1473,1998,MP,4.3
1473,2002,MP,2.7
1473,2006,MP,2.8
1473,2010,MP,3.2
1473,2014,MP,2.7
1473,2018,MP,0.8
1473,2022,MP,0.7
1473,1973,S,33.9
1473,1976,S,35.3
1473,1979,S,37.8
1473,1982,S,39.5
1473,1985,S,37.9
1473,1988,S,38.4
1473,1991,S,32.8
1473,1994,S,41.5
1473,1998,S,32.0
1473,2002,S,33.7
1473,2006,S,35.9
1473,2010,S,36.8
1473,2014,S,36.8
1473,2018,S,31.1
1473,2022,S,29.6
1473,1973,V,1.9
1473,1976,V,0.3
1473,1982,V,2.3
1473,1985,V,2.6
1473,1988,V,2.8
1473,1991,V,3.0
1473,1994,V,4.1
1473,1998,V,9.4
1473,2002,V,7.3
1473,2006,V,5.7
1473,2010,V,5.9
1473,2014,V,5.4
1473,2018,V,4.6
1473,2022,V,4.7
1473,2002,SD,0.0
1473,2006,SD,3.0
1473,2010,SD,4.2
1473,2014,SD,9.3
1473,2018,SD,13.4
1473,2022,SD,19.3
1473,1973,ÖVRIGA,0.0
1473,1976,ÖVRIGA,0.0
1473,1979,ÖVRIGA,0.5
1473,1982,ÖVRIGA,0.6
1473,1985,ÖVRIGA,0.0
1473,1988,ÖVRIGA,0.1
1473,1991,ÖVRIGA,4.5
1473,1994,ÖVRIGA,1.0
1473,1998,ÖVRIGA,0.3
1473,2002,ÖVRIGA,1.3
1473,2006,ÖVRIGA,0.5
1473,2010,ÖVRIGA,0.1
1473,2014,ÖVRIGA,0.3
1473,2018,ÖVRIGA,0.4
1473,2022,ÖVRIGA,0.3
1480,1973,M,14.4
1480,1976,M,15.1
1480,1979,M,21.1
1480,1982,M,24.1
1480,1985,M,20.4
1480,1988,M,19.7
1480,1991,M,24.4
1480,1994,M,24.2
1480,1998,M,25.4
1480,2002,M,19.7
1480,2006,M,23.9
1480,2010,M,25.5
1480,2014,M,22.3
1480,2018,M,14.5
1480,2022,M,17.1
1480,1973,C,13.3
1480,1976,C,12.0
1480,1979,C,7.9
1480,1982,C,6.3
1480,1985,C,4.6
1480,1988,C,4.2
1480,1991,C,3.1
1480,1994,C,2.8
1480,1998,C,1.6
1480,2002,C,1.7
1480,2006,C,2.8
1480,2010,C,2.3
1480,2014,C,2.6
1480,2018,C,3.9
1480,2022,C,4.0
1480,1973,L,23.1
1480,1976,L,20.5
1480,1979,L,18.8
1480,1982,L,11.4
1480,1985,L,19.8
1480,1988,L,16.1
1480,1991,L,12.2
1480,1994,L,9.2
1480,1998,L,8.4
1480,2002,L,16.0
1480,2006,L,10.2
1480,2010,L,8.4
1480,2014,L,8.1
1480,2018,L,7.2
1480,2022,L,5.5
1480,1973,KD,1.1
1480,1976,KD,1.1
1480,1979,KD,1.1
1480,1982,KD,1.6
1480,1985,KD,0.2
1480,1988,KD,2.4
1480,1991,KD,6.1
1480,1994,KD,3.5
1480,1998,KD,8.8
1480,2002,KD,7.2
1480,2006,KD,5.5
1480,2010,KD,3.8
1480,2014,KD,3.9
1480,2018,KD,3.3
1480,2022,KD,4.1
1480,1982,MP,2.5
1480,1985,MP,3.3
1480,1988,MP,11.8
1480,1991,MP,6.0
1480,1994,MP,7.2
1480,1998,MP,6.7
1480,2002,MP,6.6
1480,2006,MP,7.9
1480,2010,MP,9.9
1480,2014,MP,10.7
1480,2018,MP,6.9
1480,2022,MP,6.0
1480,1973,S,38.5
1480,1976,S,41.1
1480,1979,S,37.6
1480,1982,S,40.7
1480,1985,S,38.0
1480,1988,S,35.4
1480,1991,S,34.8
1480,1994,S,41.4
1480,1998,S,31.7
1480,2002,S,32.5
1480,2006,S,36.0
1480,2010,S,29.4
1480,2014,S,22.4
1480,2018,S,20.5
1480,2022,S,26.4
1480,1973,V,8.2
1480,1976,V,7.3
1480,1979,V,9.2
1480,1982,V,8.7
1480,1985,V,8.0
1480,1988,V,7.6
1480,1991,V,6.7
1480,1994,V,8.3
1480,1998,V,12.5
1480,2002,V,11.0
1480,2006,V,7.2
1480,2010,V,7.1
1480,2014,V,9.4
1480,2018,V,12.6
1480,2022,V,15.8
1480,2002,SD,1.7
1480,2006,SD,3.0
1480,2010,SD,4.5
1480,2014,SD,7.0
1480,2018,SD,8.3
1480,2022,SD,10.7
1480,1973,ÖVRIGA,1.5
1480,1976,ÖVRIGA,3.0
1480,1979,ÖVRIGA,4.4
1480,1982,ÖVRIGA,4.7
1480,1985,ÖVRIGA,5.7
1480,1988,ÖVRIGA,2.9
1480,1991,ÖVRIGA,6.8
1480,1994,ÖVRIGA,3.6
1480,1998,ÖVRIGA,4.8
1480,2002,ÖVRIGA,3.8
1480,2006,ÖVRIGA,3.4
1480,2010,ÖVRIGA,9.2
1480,2014,ÖVRIGA,13.5
1480,2018,ÖVRIGA,22.7
1480,2022,ÖVRIGA,10.2
1481,1973,M,12.9
1481,1976,M,14.2
1481,1979,M,19.9
1481,1982,M,23.0
1481,1985,M,18.7
1481,1988,M,16.4
1481,1991,M,22.2
1481,1994,M,21.8
1481,1998,M,21.7
1481,2002,M,16.1
1481,2006,M,24.4
1481,2010,M,27.9
1481,2014,M,23.4
1481,2018,M,23.6
1481,2022,M,21.8
1481,1973,C,19.1
1481,1976,C,18.7
1481,1979,C,13.5
1481,1982,C,13.9
1481,1985,C,10.2
1481,1988,C,9.5
1481,1991,C,8.2
1481,1994,C,7.3
1481,1998,C,3.8
1481,2002,C,3.8
1481,2006,C,4.5
1481,2010,C,4.2
1481,2014,C,4.4
1481,2018,C,6.8
1481,2022,C,7.1
1481,1973,L,20.1
1481,1976,L,18.3
1481,1979,L,16.7
1481,1982,L,8.6
1481,1985,L,18.7
1481,1988,L,17.2
1481,1991,L,15.1
1481,1994,L,11.0
1481,1998,L,9.5
1481,2002,L,17.4
1481,2006,L,13.1
1481,2010,L,12.1
1481,2014,L,10.0
1481,2018,L,10.6
1481,2022,L,7.8
1481,1973,KD,1.3
1481,1976,KD,1.3
1481,1979,KD,1.9
1481,1982,KD,2.6
1481,1985,KD,2.1
1481,1988,KD,3.2
1481,1991,KD,6.6
1481,1994,KD,3.7
1481,1998,KD,11.3
1481,2002,KD,9.6
1481,2006,KD,7.4
1481,2010,KD,5.0
1481,2014,KD,4.8
1481,2018,KD,5.3
1481,2022,KD,5.6
1481,1982,MP,2.9
1481,1985,MP,4.1
1481,1988,MP,9.7
1481,1991,MP,5.2
1481,1994,MP,6.2
1481,1998,MP,5.6
1481,2002,MP,5.4
1481,2006,MP,5.8
1481,2010,MP,10.4
1481,2014,MP,11.2
1481,2018,MP,6.2
1481,2022,MP,5.7
1481,1973,S,39.3
1481,1976,S,40.3
1481,1979,S,39.5
1481,1982,S,40.4
1481,1985,S,38.6
1481,1988,S,36.1
1481,1991,S,31.4
1481,1994,S,39.9
1481,1998,S,30.1
1481,2002,S,31.8
1481,2006,S,30.1
1481,2010,S,27.7
1481,2014,S,27.7
1481,2018,S,24.5
1481,2022,S,27.6
1481,1973,V,6.8
1481,1976,V,6.6
1481,1979,V,7.3
1481,1982,V,7.0
1481,1985,V,6.1
1481,1988,V,6.5
1481,1991,V,5.3
1481,1994,V,6.8
1481,1998,V,10.2
1481,2002,V,9.1
1481,2006,V,7.2
1481,2010,V,5.6
1481,2014,V,6.9
1481,2018,V,8.3
1481,2022,V,8.8
1481,2002,SD,2.6
1481,2006,SD,5.0
1481,2010,SD,6.4
1481,2014,SD,10.2
1481,2018,SD,13.5
1481,2022,SD,14.1
1481,1973,ÖVRIGA,0.7
1481,1976,ÖVRIGA,0.6
1481,1979,ÖVRIGA,1.2
1481,1982,ÖVRIGA,1.6
1481,1985,ÖVRIGA,1.5
1481,1988,ÖVRIGA,1.4
1481,1991,ÖVRIGA,6.1
1481,1994,ÖVRIGA,3.4
1481,1998,ÖVRIGA,7.8
1481,2002,ÖVRIGA,4.1
1481,2006,ÖVRIGA,2.5
1481,2010,ÖVRIGA,0.8
1481,2014,ÖVRIGA,1.4
1481,2018,ÖVRIGA,1.1
1481,2022,ÖVRIGA,1.4
1482,1973,M,15.3
1482,1976,M,15.1
1482,1979,M,20.3
1482,1982,M,23.5
1482,1985,M,22.1
1482,1988,M,19.6
1482,1991,M,24.3
1482,1994,M,23.0
1482,1998,M,24.6
1482,2002,M,18.6
1482,2006,M,24.5
1482,2010,M,25.7
1482,2014,M,19.7
1482,2018,M,20.0
1482,2022,M,18.8
1482,1973,C,27.4
1482,1976,C,27.5
1482,1979,C,22.4
1482,1982,C,18.4
1482,1985,C,13.2
1482,1988,C,14.0
1482,1991,C,11.9
1482,1994,C,10.7
1482,1998,C,9.3
1482,2002,C,7.7
1482,2006,C,8.6
1482,2010,C,6.8
1482,2014,C,6.1
1482,2018,C,7.6
1482,2022,C,5.3
1482,1973,L,15.7
1482,1976,L,15.8
1482,1979,L,14.8
1482,1982,L,9.2
1482,1985,L,16.7
1482,1988,L,14.0
1482,1991,L,10.6
1482,1994,L,7.5
1482,1998,L,5.2
1482,2002,L,12.3
1482,2006,L,9.4
1482,2010,L,10.1
1482,2014,L,8.0
1482,2018,L,7.6
1482,2022,L,6.3
1482,1973,KD,1.4
1482,1976,KD,1.4
1482,1979,KD,1.7
1482,1982,KD,2.5
1482,1985,KD,1.9
1482,1988,KD,2.6
1482,1991,KD,5.6
1482,1994,KD,3.1
1482,1998,KD,10.5
1482,2002,KD,9.9
1482,2006,KD,7.7
1482,2010,KD,5.6
1482,2014,KD,5.3
1482,2018,KD,6.1
1482,2022,KD,6.5
1482,1982,MP,2.9
1482,1985,MP,4.5
1482,1988,MP,8.1
1482,1991,MP,5.0
1482,1994,MP,6.6
1482,1998,MP,6.1
1482,2002,MP,3.6
1482,2006,MP,4.1
1482,2010,MP,5.8
1482,2014,MP,6.2
1482,2018,MP,3.5
1482,2022,MP,3.2
1482,1973,S,37.0
1482,1976,S,36.9
1482,1979,S,36.8
1482,1982,S,39.5
1482,1985,S,38.0
1482,1988,S,38.1
1482,1991,S,33.5
1482,1994,S,42.4
1482,1998,S,34.8
1482,2002,S,40.1
1482,2006,S,37.9
1482,2010,S,30.5
1482,2014,S,30.1
1482,2018,S,25.3
1482,2022,S,28.1
1482,1973,V,3.1
1482,1976,V,3.2
1482,1979,V,4.0
1482,1982,V,3.7
1482,1985,V,3.5
1482,1988,V,3.4
1482,1991,V,3.6
1482,1994,V,4.6
1482,1998,V,8.8
1482,2002,V,6.7
1482,2006,V,4.2
1482,2010,V,3.6
1482,2014,V,4.5
1482,2018,V,5.5
1482,2022,V,6.0
1482,2002,SD,0.0
1482,2006,SD,2.5
1482,2010,SD,5.4
1482,2014,SD,9.1
1482,2018,SD,13.5
1482,2022,SD,18.3
1482,1973,ÖVRIGA,0.3
1482,1976,ÖVRIGA,0.0
1482,1979,ÖVRIGA,0.0
1482,1982,ÖVRIGA,0.1
1482,1985,ÖVRIGA,0.1
1482,1988,ÖVRIGA,0.3
1482,1991,ÖVRIGA,5.5
1482,1994,ÖVRIGA,2.1
1482,1998,ÖVRIGA,0.7
1482,2002,ÖVRIGA,1.0
1482,2006,ÖVRIGA,1.0
1482,2010,ÖVRIGA,6.5
1482,2014,ÖVRIGA,11.0
1482,2018,ÖVRIGA,11.0
1482,2022,ÖVRIGA,7.7
1484,1973,M,13.0
1484,1976,M,12.2
1484,1979,M,15.1
1484,1982,M,16.8
1484,1985,M,15.4
1484,1988,M,12.8
1484,1991,M,16.0
1484,1994,M,13.4
1484,1998,M,14.8
1484,2002,M,10.6
1484,2006,M,13.5
1484,2010,M,13.3
1484,2014,M,8.4
1484,2018,M,10.3
1484,2022,M,16.8
1484,1973,C,13.5
1484,1976,C,15.5
1484,1979,C,12.5
1484,1982,C,10.1
1484,1985,C,7.2
1484,1988,C,7.1
1484,1991,C,5.9
1484,1994,C,4.9
1484,1998,C,4.3
1484,2002,C,3.2
1484,2006,C,3.9
1484,2010,C,4.2
1484,2014,C,4.7
1484,2018,C,5.9
1484,2022,C,4.3
1484,1973,L,17.2
1484,1976,L,17.0
1484,1979,L,15.8
1484,1982,L,11.8
1484,1985,L,17.3
1484,1988,L,17.6
1484,1991,L,13.7
1484,1994,L,10.8
1484,1998,L,12.7
1484,2002,L,20.6
1484,2006,L,21.8
1484,2010,L,23.5
1484,2014,L,8.7
1484,2018,L,7.3
1484,2022,L,6.0
1484,1973,KD,0.0
1484,1976,KD,0.2
1484,1982,KD,1.6
1484,1985,KD,1.7
1484,1988,KD,2.0
1484,1991,KD,3.9
1484,1994,KD,1.7
1484,1998,KD,1.8
1484,2002,KD,3.3
1484,2006,KD,2.8
1484,2010,KD,0.7
1484,2014,KD,2.9
1484,2018,KD,1.0
1484,2022,KD,1.2
1484,1985,MP,1.7
1484,1988,MP,6.2
1484,1991,MP,3.5
1484,1994,MP,4.1
1484,1998,MP,4.8
1484,2002,MP,3.3
1484,2006,MP,4.6
1484,2010,MP,4.1
1484,2014,MP,5.1
1484,2018,MP,3.9
1484,2022,MP,4.3
1484,1973,S,52.1
1484,1976,S,50.7
1484,1979,S,51.0
1484,1982,S,52.0
1484,1985,S,50.1
1484,1988,S,46.3
1484,1991,S,45.9
1484,1994,S,57.2
1484,1998,S,52.0
1484,2002,S,47.0
1484,2006,S,40.9
1484,2010,S,33.0
1484,2014,S,25.3
1484,2018,S,24.7
1484,2022,S,24.9
1484,1973,V,3.7
1484,1976,V,3.3
1484,1979,V,3.5
1484,1982,V,3.4
1484,1985,V,3.4
1484,1988,V,3.4
1484,1991,V,2.7
1484,1994,V,2.8
1484,1998,V,4.8
1484,2002,V,3.7
1484,2006,V,0.8
1484,2010,V,3.5
1484,2014,V,6.2
1484,2018,V,4.9
1484,2022,V,5.1
1484,2002,SD,0.0
1484,2006,SD,1.2
1484,2010,SD,2.1
1484,2014,SD,9.1
1484,2018,SD,14.5
1484,2022,SD,16.5
1484,1973,ÖVRIGA,0.5
1484,1976,ÖVRIGA,1.2
1484,1979,ÖVRIGA,2.2
1484,1982,ÖVRIGA,4.3
1484,1985,ÖVRIGA,3.3
1484,1988,ÖVRIGA,4.6
1484,1991,ÖVRIGA,8.5
1484,1994,ÖVRIGA,5.0
1484,1998,ÖVRIGA,4.8
1484,2002,ÖVRIGA,8.4
1484,2006,ÖVRIGA,10.5
1484,2010,ÖVRIGA,15.5
1484,2014,ÖVRIGA,29.6
1484,2018,ÖVRIGA,27.7
1484,2022,ÖVRIGA,20.9
1485,1973,M,13.1
1485,1976,M,12.2
1485,1979,M,15.8
1485,1982,M,18.7
1485,1985,M,16.9
1485,1988,M,14.1
1485,1991,M,17.2
1485,1994,M,15.5
1485,1998,M,16.3
1485,2002,M,13.8
1485,2006,M,22.5
1485,2010,M,25.0
1485,2014,M,15.8
1485,2018,M,14.7
1485,2022,M,16.4
1485,1973,C,23.8
1485,1976,C,24.9
1485,1979,C,21.6
1485,1982,C,18.7
1485,1985,C,13.7
1485,1988,C,12.1
1485,1991,C,12.1
1485,1994,C,7.7
1485,1998,C,5.6
1485,2002,C,6.2
1485,2006,C,5.1
1485,2010,C,5.1
1485,2014,C,4.7
1485,2018,C,6.9
1485,2022,C,5.4
1485,1973,L,12.6
1485,1976,L,12.2
1485,1979,L,11.6
1485,1982,L,6.5
1485,1985,L,12.9
1485,1988,L,12.0
1485,1991,L,9.3
1485,1994,L,6.4
1485,1998,L,5.5
1485,2002,L,10.7
1485,2006,L,6.9
1485,2010,L,6.5
1485,2014,L,5.6
1485,2018,L,5.8
1485,2022,L,3.3
1485,1973,KD,0.6
1485,1976,KD,0.6
1485,1979,KD,0.7
1485,1982,KD,1.7
1485,1985,KD,2.2
1485,1988,KD,3.1
1485,1991,KD,7.7
1485,1994,KD,3.5
1485,1998,KD,11.3
1485,2002,KD,11.4
1485,2006,KD,7.5
1485,2010,KD,8.2
1485,2014,KD,6.4
1485,2018,KD,7.1
1485,2022,KD,7.7
1485,1985,MP,3.2
1485,1988,MP,7.5
1485,1991,MP,4.9
1485,1994,MP,7.6
1485,1998,MP,6.8
1485,2002,MP,4.3
1485,2006,MP,1.2
1485,2010,MP,7.1
1485,2014,MP,6.1
1485,2018,MP,4.4
1485,2022,MP,3.8
1485,1973,S,43.8
1485,1976,S,43.0
1485,1979,S,43.2
1485,1982,S,47.4
1485,1985,S,44.1
1485,1988,S,43.5
1485,1991,S,35.9
1485,1994,S,44.6
1485,1998,S,34.9
1485,2002,S,38.0
1485,2006,S,31.0
1485,2010,S,34.6
1485,2014,S,32.8
1485,2018,S,26.1
1485,2022,S,27.5
1485,1973,V,5.9
1485,1976,V,7.2
1485,1979,V,5.1
1485,1982,V,4.5
1485,1985,V,5.2
1485,1988,V,5.9
1485,1991,V,6.7
1485,1994,V,10.8
1485,1998,V,16.3
1485,2002,V,14.0
1485,2006,V,3.5
1485,2010,V,5.1
1485,2014,V,9.1
1485,2018,V,7.1
1485,2022,V,7.1
1485,2002,SD,0.0
1485,2006,SD,2.9
1485,2010,SD,4.4
1485,2014,SD,11.2
1485,2018,SD,14.3
1485,2022,SD,17.8
1485,1973,ÖVRIGA,0.2
1485,1976,ÖVRIGA,0.0
1485,1979,ÖVRIGA,2.0
1485,1982,ÖVRIGA,2.5
1485,1985,ÖVRIGA,1.8
1485,1988,ÖVRIGA,1.8
1485,1991,ÖVRIGA,6.2
1485,1994,ÖVRIGA,3.9
1485,1998,ÖVRIGA,3.2
1485,2002,ÖVRIGA,1.6
1485,2006,ÖVRIGA,19.3
1485,2010,ÖVRIGA,4.1
1485,2014,ÖVRIGA,8.4
1485,2018,ÖVRIGA,13.5
1485,2022,ÖVRIGA,11.0
1486,1973,M,9.3
1486,1976,M,10.5
1486,1979,M,11.5
1486,1982,M,13.8
1486,1985,M,13.1
1486,1988,M,10.7
1486,1991,M,17.9
1486,1994,M,12.9
1486,1998,M,16.7
1486,2002,M,12.9
1486,2006,M,14.2
1486,2010,M,18.2
1486,2014,M,10.4
1486,2018,M,16.0
1486,2022,M,16.0
1486,1973,C,29.6
1486,1976,C,28.0
1486,1979,C,25.7
1486,1982,C,25.8
1486,1985,C,22.6
1486,1988,C,22.9
1486,1991,C,28.5
1486,1994,C,29.4
1486,1998,C,25.2
1486,2002,C,30.1
1486,2006,C,19.3
1486,2010,C,16.5
1486,2014,C,23.9
1486,2018,C,11.0
1486,2022,C,8.9
1486,1973,L,13.9
1486,1976,L,14.2
1486,1979,L,12.7
1486,1982,L,9.7
1486,1985,L,14.4
1486,1988,L,13.4
1486,1991,L,9.9
1486,1994,L,7.6
1486,1998,L,7.5
1486,2002,L,11.6
1486,2006,L,7.8
1486,2010,L,10.2
1486,2014,L,14.1
1486,2018,L,11.3
1486,2022,L,8.3
1486,1973,KD,2.3
1486,1976,KD,2.3
1486,1979,KD,1.9
1486,1982,KD,2.2
1486,1985,KD,1.5
1486,1988,KD,1.8
1486,1991,KD,3.7
1486,1994,KD,0.5
1486,1998,KD,4.7
1486,2002,KD,3.6
1486,2006,KD,3.1
1486,2010,KD,2.5
1486,2014,KD,3.1
1486,2018,KD,6.6
1486,2022,KD,7.2
1486,1982,MP,2.8
1486,1985,MP,6.4
1486,1988,MP,10.3
1486,1991,MP,4.9
1486,1994,MP,6.2
1486,1998,MP,4.7
1486,2002,MP,4.0
1486,2006,MP,1.1
1486,2010,MP,6.7
1486,2014,MP,9.4
1486,2018,MP,4.7
1486,2022,MP,4.6
1486,1973,S,44.5
1486,1976,S,42.7
1486,1979,S,41.8
1486,1982,S,41.0
1486,1985,S,38.8
1486,1988,S,38.2
1486,1991,S,30.1
1486,1994,S,35.0
1486,1998,S,30.8
1486,2002,S,28.7
1486,2006,S,21.0
1486,2010,S,25.8
1486,2014,S,25.9
1486,2018,S,27.5
1486,2022,S,27.5
1486,1973,V,0.4
1486,1976,V,0.2
1486,1979,V,0.1
1486,1982,V,2.6
1486,1985,V,3.0
1486,1988,V,2.8
1486,1991,V,3.1
1486,1994,V,4.1
1486,1998,V,8.6
1486,2002,V,7.3
1486,2006,V,4.2
1486,2010,V,4.2
1486,2014,V,4.5
1486,2018,V,5.0
1486,2022,V,5.1
1486,2002,SD,0.0
1486,2006,SD,0.4
1486,2010,SD,2.1
1486,2014,SD,8.6
1486,2018,SD,14.4
1486,2022,SD,17.6
1486,1973,ÖVRIGA,0.1
1486,1976,ÖVRIGA,2.2
1486,1979,ÖVRIGA,6.4
1486,1982,ÖVRIGA,2.2
1486,1985,ÖVRIGA,0.0
1486,1988,ÖVRIGA,0.1
1486,1991,ÖVRIGA,2.0
1486,1994,ÖVRIGA,4.2
1486,1998,ÖVRIGA,1.8
1486,2002,ÖVRIGA,1.9
1486,2006,ÖVRIGA,28.9
1486,2010,ÖVRIGA,13.7
1486,2014,ÖVRIGA,0.3
1486,2018,ÖVRIGA,3.4
1486,2022,ÖVRIGA,4.8
1487,1973,M,11.5
1487,1976,M,11.7
1487,1979,M,14.9
1487,1982,M,19.5
1487,1985,M,19.1
1487,1988,M,16.2
1487,1991,M,17.7
1487,1994,M,13.7
1487,1998,M,13.4
1487,2002,M,10.9
1487,2006,M,17.2
1487,2010,M,24.5
1487,2014,M,19.0
1487,2018,M,18.4
1487,2022,M,17.2
1487,1973,C,26.7
1487,1976,C,27.5
1487,1979,C,21.9
1487,1982,C,21.0
1487,1985,C,16.6
1487,1988,C,15.7
1487,1991,C,13.4
1487,1994,C,9.3
1487,1998,C,7.2
